GADS;TIPS;MARKA;IG;VECUMS;SEDVIETAS;GARUMS;PLATUMS;KRAVNESIBA;VAI_JAUNS;VIETA_NOV;VIETA_PILS;VIETA_NUTS3;SKAITS;BURTS;Vecums_X
2023;Motorlaiva;CRESCENT;1983;40;4;4,15;1,75;275;Lietots;Jūrmala;JŪRMALA;Rīga;1;C;40
2023;Motorlaiva;CRESCENT;1991;32;5;4,30;1,84;500;Lietots;Kuldīgas novads;Kuldīgas novads;Kurzeme;1;C;32
2023;Motorlaiva;CRESCENT;1996;27;6;4,75;1,90;550;Lietots;Valmiera;VALMIERA;Vidzeme;1;C;27
2023;Motorlaiva;CRESCENT;2007;16;7;5,11;2,01;725;Lietots;Jelgava;JELGAVA;Zemgale;1;C;16
2023;Motorlaiva;DM;2013;10;3;4,00;1,62;440;Lietots;Ogres novads;Ogres novads;Vidzeme;1;D;10
2023;Motorlaiva;DM;2018;5;4;4,30;1,80;390;Lietots;Saldus novads;SALDUS;Kurzeme;1;D;5
2023;Motorlaiva;DM;2019;4;3;3,60;1,55;400;Lietots;Valkas novads;Valkas novads;Vidzeme;1;D;4
2023;Motorlaiva;DM;2022;1;5;4,40;1,95;642;Lietots;Ogres novads;Ogres novads;Vidzeme;1;D;1
2023;Motorlaiva;DM;2022;1;5;4,65;1,95;400;Lietots;Jūrmala;JŪRMALA;Rīga;1;D;1
2023;Motorlaiva;DM;2023;0;3;3,60;1,55;400;Jauns;Salaspils novads;Salaspils novads;Rīga;1;D;0
2023;Motorlaiva;DM;2023;0;4;4,15;1,80;360;Jauns;Jūrmala;JŪRMALA;Rīga;1;D;0
2023;Motorlaiva;DM;2023;0;4;4,15;1,80;360;Jauns;Rīga;RĪGA;Rīga;1;D;0
2023;Motorlaiva;DM;2023;0;4;4,15;1,80;360;Jauns;Saulkrastu novads;Saulkrastu novads;Vidzeme;1;D;0
2023;Motorlaiva;DM;2023;0;4;4,30;1,55;445;Jauns;Dienvidkurzemes novads;Dienvidkurzemes novads;Kurzeme;1;D;0
2023;Motorlaiva;DM;2023;0;4;4,30;1,62;445;Jauns;Ķekavas novads;Ķekavas novads;Rīga;1;D;0
2023;Motorlaiva;DM;2023;0;4;4,30;1,80;380;Jauns;Dobeles novads;Dobeles novads;Zemgale;1;D;0
2023;Motorlaiva;DM;2023;0;4;4,30;1,80;390;Jauns;Aizkraukles novads;Aizkraukles novads;Zemgale;1;D;0
2023;Motorlaiva;DM;2023;0;4;4,30;1,80;390;Jauns;Rīga;RĪGA;Rīga;2;D;0
2023;Motorlaiva;DM;2023;0;4;4,30;1,80;390;Jauns;Salaspils novads;SALASPILS;Rīga;1;D;0
2023;Motorlaiva;DM;2023;0;4;4,40;1,62;500;Jauns;Saulkrastu novads;Saulkrastu novads;Vidzeme;1;D;0
2023;Motorlaiva;DM;2023;0;5;4,40;1,95;642;Jauns;Liepāja;LIEPĀJA;Kurzeme;1;D;0
2023;Motorlaiva;DM;2023;0;5;4,40;1,95;642;Jauns;Rīga;RĪGA;Rīga;2;D;0
2023;Motorlaiva;DM;2023;0;5;4,70;1,80;642;Jauns;Rīga;RĪGA;Rīga;1;D;0
2023;Motorlaiva;DM;2023;0;5;4,70;1,80;642;Jauns;Smiltenes novads;SMILTENE;Vidzeme;1;D;0
2023;Motorlaiva;DM;2023;0;5;4,70;1,80;642;Jauns;Ķekavas novads;Ķekavas novads;Rīga;1;D;0
2023;Motorlaiva;DM;2023;0;5;5,05;2,35;597;Jauns;Ķekavas novads;Ķekavas novads;Rīga;1;D;0
2023;Motorlaiva;DM;2023;0;7;4,90;2,22;880;Jauns;Ogres novads;Ogres novads;Vidzeme;1;D;0
2023;Motorlaiva;DM;2023;0;7;5,02;2,35;697;Jauns;Ogres novads;Ogres novads;Vidzeme;1;D;0
2023;Motorlaiva;DRACO;1983;40;8;5,80;2,00;850;Lietots;Tukuma novads;Tukuma novads;Kurzeme;1;D;40
2023;Motorlaiva;DRACO;2001;22;7;5,13;2,08;680;Lietots;Olaines novads;Olaines novads;Rīga;1;D;22
2023;Motorlaiva;DULKAN;2012;11;5;3,70;1,70;700;Lietots;Talsu novads;Talsu novads;Kurzeme;1;D;11
2023;Motorlaiva;DULKAN;2019;4;5;3,70;1,70;700;Lietots;Daugavpils;DAUGAVPILS;Latgale;1;D;4
2023;Motorlaiva;DULKAN;2020;3;5;3,70;1,70;700;Lietots;Ogres novads;OGRE;Vidzeme;1;D;3
2023;Motorlaiva;DULKAN;2020;3;6;4,35;2,00;850;Lietots;Siguldas novads;SIGULDA;Rīga;1;D;3
2023;Motorlaiva;DULKAN;2023;0;4;3,25;1,54;500;Jauns;Jūrmala;JŪRMALA;Rīga;1;D;0
2023;Motorlaiva;DULKAN;2023;0;5;3,45;1,70;650;Jauns;Jēkabpils;JĒKABPILS;Zemgale;1;D;0
2023;Motorlaiva;DULKAN;2023;0;5;3,45;1,70;650;Jauns;Rīga;RĪGA;Rīga;1;D;0
2023;Motorlaiva;DULKAN;2023;0;5;3,60;1,76;700;Jauns;Limbažu novads;Limbažu novads;Vidzeme;1;D;0
2023;Motorlaiva;DULKAN;2023;0;5;3,60;1,76;700;Jauns;Rīga;RĪGA;Rīga;1;D;0
2023;Motorlaiva;DULKAN;2023;0;5;3,70;1,70;700;Jauns;Jūrmala;JŪRMALA;Rīga;1;D;0
2023;Motorlaiva;DULKAN;2023;0;5;3,70;1,70;700;Jauns;Krāslavas novads;KRĀSLAVA;Latgale;1;D;0
2023;Motorlaiva;DULKAN;2023;0;5;3,70;1,70;700;Jauns;Rīga;RĪGA;Rīga;1;D;0
2023;Motorlaiva;DULKAN;2023;0;6;4,00;1,85;800;Jauns;Aizkraukles novads;Aizkraukles novads;Zemgale;1;D;0
2023;Motorlaiva;DULKAN;2023;0;6;4,00;1,85;800;Jauns;Bauskas novads;BAUSKA;Zemgale;1;D;0
2023;Motorlaiva;DULKAN;2023;0;6;4,00;1,85;800;Jauns;Daugavpils;DAUGAVPILS;Latgale;1;D;0
2023;Motorlaiva;DULKAN;2023;0;6;4,00;1,85;800;Jauns;Mārupes novads;Mārupes novads;Rīga;1;D;0
2023;Motorlaiva;DULKAN;2023;0;6;4,00;1,85;800;Jauns;Ogres novads;Ogres novads;Vidzeme;1;D;0
2023;Motorlaiva;DULKAN;2023;0;6;4,00;1,85;800;Jauns;Rīga;RĪGA;Rīga;3;D;0
2023;Motorlaiva;DULKAN;2023;0;6;4,20;1,85;800;Jauns;Ogres novads;Ogres novads;Vidzeme;1;D;0
2023;Motorlaiva;DULKAN;2023;0;6;4,20;1,85;900;Jauns;Dienvidkurzemes novads;Dienvidkurzemes novads;Kurzeme;1;D;0
2023;Motorlaiva;DULKAN;2023;0;6;4,20;1,85;900;Jauns;Madonas novads;Madonas novads;Vidzeme;1;D;0
2023;Motorlaiva;DULKAN;2023;0;6;4,20;1,85;900;Jauns;Ogres novads;Ogres novads;Vidzeme;1;D;0
2023;Motorlaiva;DULKAN;2023;0;6;4,20;1,85;900;Jauns;Ogres novads;OGRE;Vidzeme;2;D;0
2023;Motorlaiva;DULKAN;2023;0;6;4,20;1,85;900;Jauns;Ogres novads;Ogres novads;Vidzeme;1;D;0
2023;Motorlaiva;DULKAN;2023;0;6;4,20;1,85;900;Jauns;Preiļu novads;PREIĻI;Latgale;1;D;0
2023;Motorlaiva;DULKAN;2023;0;6;4,20;1,85;900;Jauns;Rīga;RĪGA;Rīga;4;D;0
2023;Motorlaiva;DULKAN;2023;0;6;4,20;1,85;900;Jauns;Talsu novads;TALSI;Kurzeme;1;D;0
2023;Motorlaiva;DULKAN;2023;0;6;4,20;1,85;900;Jauns;Ķekavas novads;Ķekavas novads;Rīga;1;D;0
2023;Motorlaiva;DULKAN;2023;0;6;4,35;2,00;850;Jauns;Dienvidkurzemes novads;Dienvidkurzemes novads;Kurzeme;1;D;0
2023;Motorlaiva;DULKAN;2023;0;6;4,35;2,00;850;Jauns;Liepāja;LIEPĀJA;Kurzeme;1;D;0
2023;Motorlaiva;DULKAN;2023;0;6;4,35;2,00;850;Jauns;Rīga;RĪGA;Rīga;5;D;0
2023;Motorlaiva;DULKAN;2023;0;6;4,35;2,00;850;Jauns;Talsu novads;Talsu novads;Kurzeme;1;D;0
2023;Motorlaiva;DULKAN;2023;0;7;4,25;2,10;900;Jauns;Olaines novads;Olaines novads;Rīga;1;D;0
2023;Motorlaiva;DYNAMIC;2004;19;5;5,70;2,10;400;Lietots;Kuldīgas novads;KULDĪGA;Kurzeme;1;D;19
2023;Motorlaiva;EASY_MARINE;2022;1;5;5,05;1,75;490;Lietots;Rīga;RĪGA;Rīga;1;E;1
2023;Motorlaiva;ELLING;2019;4;4;3,50;1,70;800;Lietots;Rīga;RĪGA;Rīga;1;E;4
2023;Motorlaiva;EMILI;2023;0;5;4,51;1,78;686;Jauns;Rīga;RĪGA;Rīga;1;E;0
2023;Motorlaiva;FINNARK;1971;52;5;4,53;1,85;500;Lietots;Rēzeknes novads;Rēzeknes novads;Latgale;1;F;52
2023;Motorlaiva;FINNSPEED;1977;46;4;4,25;1,70;450;Lietots;Bauskas novads;Bauskas novads;Zemgale;1;F;46
2023;Motorlaiva;FINNSPORT;1975;48;4;4,10;1,60;500;Lietots;Kuldīgas novads;Kuldīgas novads;Kurzeme;1;F;48
2023;Motorlaiva;FINNSPORT;1978;45;4;4,10;1,70;350;Lietots;Jūrmala;JŪRMALA;Rīga;1;F;45
2023;Motorlaiva;FINNSPORT;1988;35;5;5,10;1,75;800;Lietots;Rīga;RĪGA;Rīga;1;F;35
2023;Motorlaiva;FINVAL;2022;1;4;4,72;2,12;600;Lietots;Kuldīgas novads;Kuldīgas novads;Kurzeme;1;F;1
2023;Motorlaiva;FINVAL;2022;1;4;4,72;2,12;600;Lietots;Rīga;RĪGA;Rīga;1;F;1
2023;Motorlaiva;FINVAL;2022;1;4;5,55;2,28;1000;Lietots;Rīga;RĪGA;Rīga;1;F;1
2023;Motorlaiva;FINVAL;2022;1;6;5,55;2,28;1000;Lietots;Ādažu novads;Ādažu novads;Rīga;1;F;1
2023;Motorlaiva;FINVAL;2023;0;4;4,72;2,12;600;Jauns;Rīga;RĪGA;Rīga;1;F;0
2023;Motorlaiva;FINVAL;2023;0;4;5,10;1,90;750;Jauns;Rīga;RĪGA;Rīga;1;F;0
2023;Motorlaiva;FLETCHER;1990;33;4;4,40;1,75;400;Lietots;Talsu novads;TALSI;Kurzeme;1;F;33
2023;Motorlaiva;FLETCHER;1994;29;4;5,00;1,75;500;Lietots;Rīga;RĪGA;Rīga;1;F;29
2023;Motorlaiva;FLIPPER;1974;49;5;4,47;1,70;430;Lietots;Rīga;RĪGA;Rīga;1;F;49
2023;Motorlaiva;FLIPPER;1978;45;4;4,40;1,80;450;Lietots;Rīga;RĪGA;Rīga;1;F;45
2023;Motorlaiva;FLIPPER;1983;40;6;4,70;1,90;540;Lietots;Jelgava;JELGAVA;Zemgale;1;F;40
2023;Motorlaiva;FLIPPER;1989;34;5;4,40;1,80;500;Lietots;Dienvidkurzemes novads;Dienvidkurzemes novads;Kurzeme;1;F;34
2023;Motorlaiva;FLOAT;1989;34;4;4,55;2,05;340;Lietots;Jelgavas novads;Jelgavas novads;Zemgale;1;F;34
2023;Motorlaiva;FUNSOR;2023;0;6;3,80;1,70;727;Jauns;Liepāja;LIEPĀJA;Kurzeme;1;F;0
2023;Motorlaiva;GALA;2022;1;6;3,60;1,70;600;Lietots;Augšdaugavas novads;Augšdaugavas novads;Latgale;1;G;1
2023;Motorlaiva;GALA;2023;0;5;3,30;1,70;550;Jauns;Mārupes novads;Mārupes novads;Rīga;1;G;0
2023;Motorlaiva;GALA;2023;0;7;3,60;1,95;750;Jauns;Jēkabpils;JĒKABPILS;Zemgale;1;G;0
2023;Motorlaiva;GALA;2023;0;14;6,50;2,50;1800;Jauns;Rīga;RĪGA;Rīga;1;G;0
2023;Motorlaiva;GALAXY;1990;33;6;6,52;2,59;900;Lietots;Siguldas novads;Siguldas novads;Rīga;1;G;33
2023;Motorlaiva;GALEON;2023;0;4;5,70;1,50;500;Jauns;Rīga;RĪGA;Rīga;1;G;0
2023;Motorlaiva;GILBERT;1988;35;5;5,40;1,90;500;Lietots;Rīga;RĪGA;Rīga;1;G;35
2023;Motorlaiva;GLADIATOR;2017;6;3;3,00;1,50;315;Lietots;Daugavpils;DAUGAVPILS;Latgale;1;G;6
2023;Motorlaiva;GLADIATOR;2019;4;6;3,70;1,72;659;Lietots;Ogres novads;Ogres novads;Vidzeme;1;G;4
2023;Motorlaiva;GLADIATOR;2021;2;4;2,80;1,50;360;Lietots;Ogres novads;OGRE;Vidzeme;1;G;2
2023;Motorlaiva;GLADIATOR;2021;2;5;3,30;1,54;438;Lietots;Rīga;RĪGA;Rīga;1;G;2
2023;Motorlaiva;GLADIATOR;2021;2;7;4,20;1,90;719;Lietots;Madonas novads;Madonas novads;Vidzeme;1;G;2
2023;Motorlaiva;GLADIATOR;2022;1;4;3,30;1,54;438;Lietots;Ogres novads;Ogres novads;Vidzeme;1;G;1
2023;Motorlaiva;GLADIATOR;2022;1;4;3,50;1,67;500;Lietots;Aizkraukles novads;AIZKRAUKLE;Zemgale;1;G;1
2023;Motorlaiva;GLADIATOR;2022;1;5;3,30;1,54;438;Lietots;Daugavpils;DAUGAVPILS;Latgale;2;G;2
2023;Motorlaiva;GLADIATOR;2022;1;5;3,30;1,54;438;Lietots;Ropažu novads;Ropažu novads;Rīga;1;G;1
2023;Motorlaiva;GLADIATOR;2022;1;5;3,30;1,54;438;Lietots;Rīga;RĪGA;Rīga;2;G;2
2023;Motorlaiva;GLADIATOR;2022;1;5;3,30;1,54;438;Lietots;Ķekavas novads;Ķekavas novads;Rīga;1;G;1
2023;Motorlaiva;GLADIATOR;2022;1;5;3,80;1,78;650;Lietots;Jūrmala;JŪRMALA;Rīga;1;G;1
2023;Motorlaiva;GLADIATOR;2022;1;5;3,80;1,78;650;Lietots;Kuldīgas novads;KULDĪGA;Kurzeme;1;G;1
2023;Motorlaiva;GLADIATOR;2022;1;5;3,80;1,78;650;Lietots;Rīga;RĪGA;Rīga;1;G;1
2023;Motorlaiva;GLADIATOR;2022;1;5;3,80;1,78;650;Lietots;Salaspils novads;Salaspils novads;Rīga;1;G;1
2023;Motorlaiva;GLADIATOR;2022;1;5;3,80;1,78;650;Lietots;Ādažu novads;Ādažu novads;Rīga;1;G;1
2023;Motorlaiva;GLADIATOR;2022;1;6;3,40;1,50;625;Lietots;Ropažu novads;Ropažu novads;Rīga;1;G;1
2023;Motorlaiva;GLADIATOR;2022;1;6;3,70;1,72;597;Lietots;Cēsu novads;Cēsu novads;Vidzeme;1;G;1
2023;Motorlaiva;GLADIATOR;2022;1;6;3,70;1,72;597;Lietots;Jēkabpils;JĒKABPILS;Zemgale;1;G;1
2023;Motorlaiva;GLADIATOR;2022;1;6;3,70;1,72;597;Lietots;Ogres novads;OGRE;Vidzeme;1;G;1
2023;Motorlaiva;GLADIATOR;2022;1;6;3,70;1,72;597;Lietots;Rīga;RĪGA;Rīga;4;G;4
2023;Motorlaiva;GLADIATOR;2022;1;6;3,70;1,72;597;Lietots;Salaspils novads;Salaspils novads;Rīga;1;G;1
2023;Motorlaiva;GLADIATOR;2022;1;6;3,70;1,72;597;Lietots;Ventspils;VENTSPILS;Kurzeme;1;G;1
2023;Motorlaiva;GLADIATOR;2022;1;6;3,70;1,72;597;Lietots;Ventspils novads;Ventspils novads;Kurzeme;1;G;1
2023;Motorlaiva;GLADIATOR;2022;1;7;4,20;1,90;719;Lietots;Balvu novads;Balvu novads;Latgale;1;G;1
2023;Motorlaiva;GLADIATOR;2022;1;7;4,20;1,90;719;Lietots;Madonas novads;Madonas novads;Vidzeme;1;G;1
2023;Motorlaiva;GLADIATOR;2022;1;7;4,20;1,90;719;Lietots;Ogres novads;Ogres novads;Vidzeme;1;G;1
2023;Motorlaiva;GLADIATOR;2022;1;7;4,20;1,90;719;Lietots;Ogres novads;Ogres novads;Vidzeme;1;G;1
2023;Motorlaiva;GLADIATOR;2022;1;7;4,20;1,90;719;Lietots;Rīga;RĪGA;Rīga;3;G;3
2023;Motorlaiva;GLADIATOR;2022;1;7;4,23;1,90;719;Lietots;Talsu novads;TALSI;Kurzeme;1;G;1
2023;Motorlaiva;GLADIATOR;2022;1;8;4,20;1,95;760;Lietots;Krāslavas novads;Krāslavas novads;Latgale;2;G;2
2023;Motorlaiva;GLADIATOR;2022;1;8;4,20;1,95;760;Lietots;Rīga;RĪGA;Rīga;1;G;1
2023;Motorlaiva;GLADIATOR;2023;0;5;3,30;1,54;438;Jauns;Liepāja;LIEPĀJA;Kurzeme;1;G;0
2023;Motorlaiva;GLADIATOR;2023;0;6;3,70;1,72;597;Jauns;Ropažu novads;Ropažu novads;Rīga;1;G;0
2023;Motorlaiva;GLADIATOR;2023;0;6;3,70;1,72;597;Jauns;Rīga;RĪGA;Rīga;1;G;0
2023;Motorlaiva;GLASTRON;1975;48;5;4,40;1,74;500;Lietots;Ādažu novads;Ādažu novads;Rīga;1;G;48
2023;Motorlaiva;GLASTRON;1979;44;5;5,20;2,10;437;Lietots;Ventspils;VENTSPILS;Kurzeme;1;G;44
2023;Motorlaiva;GLASTRON;1982;41;8;5,70;2,17;544;Lietots;Rīga;RĪGA;Rīga;1;G;41
2023;Motorlaiva;GLASTRON;1989;34;5;4,90;2,10;600;Lietots;Ogres novads;Ogres novads;Vidzeme;1;G;34
2023;Motorlaiva;GRAND;2022;1;11;5,80;2,45;1200;Lietots;Rīga;RĪGA;Rīga;1;G;1
2023;Motorlaiva;GRAND;2023;0;8;4,20;1,95;650;Jauns;Daugavpils;DAUGAVPILS;Latgale;1;G;0
2023;Motorlaiva;GROT;2020;3;6;4,20;2,05;800;Lietots;Rīga;RĪGA;Rīga;1;G;3
2023;Motorlaiva;GROT;2022;1;5;3,80;1,85;800;Lietots;Rīga;RĪGA;Rīga;1;G;1
2023;Motorlaiva;GROT;2023;0;5;4,50;1,95;850;Jauns;Cēsu novads;CĒSIS;Vidzeme;1;G;0
2023;Motorlaiva;H.HENRIKSEN;1986;37;;9,30;3,20;;Lietots;Ropažu novads;Ropažu novads;Rīga;1;H;37
2023;Motorlaiva;HAMMOND;1981;42;5;6,10;2,25;563;Lietots;Rīga;RĪGA;Rīga;1;H;42
2023;Motorlaiva;HAVSROCKAN;1978;45;7;5,30;2,00;950;Lietots;Aizkraukles novads;Aizkraukles novads;Zemgale;1;H;45
2023;Motorlaiva;HELLWIG;1987;36;4;4,40;1,70;550;Lietots;Jelgava;JELGAVA;Zemgale;1;H;36
2023;Motorlaiva;HELLWIG;2001;22;4;3,80;1,55;400;Lietots;Rīga;RĪGA;Rīga;1;H;22
2023;Motorlaiva;HIGHFIELD;2022;1;10;5,23;2,46;1058;Lietots;Rīga;RĪGA;Rīga;1;H;1
2023;Motorlaiva;HILLE;1972;51;5;4,50;1,90;500;Lietots;Liepāja;LIEPĀJA;Kurzeme;1;H;51
2023;Motorlaiva;HIRVAS;1990;33;4;4,00;1,53;400;Lietots;Alūksnes novads;Alūksnes novads;Vidzeme;1;H;33
2023;Motorlaiva;HOBBY BOAT;2010;13;5;4,45;1,65;450;Lietots;Liepāja;LIEPĀJA;Kurzeme;1;H;13
2023;Motorlaiva;HONDA;2022;1;5;3,53;1,70;700;Lietots;Ogres novads;Ogres novads;Vidzeme;1;H;1
2023;Motorlaiva;HONDA;2022;1;5;3,53;1,70;700;Lietots;Olaines novads;OLAINE;Rīga;1;H;1
2023;Motorlaiva;HONDA;2022;1;7;3,95;1,89;1050;Lietots;Rīga;RĪGA;Rīga;1;H;1
2023;Motorlaiva;HONDA;2022;1;7;3,95;1,89;1050;Lietots;Valmiera;VALMIERA;Vidzeme;1;H;1
2023;Motorlaiva;HONKA;1989;34;5;4,80;1,75;475;Lietots;Ādažu novads;Ādažu novads;Rīga;1;H;34
2023;Motorlaiva;HUNTER;2021;2;2;2,90;1,50;350;Lietots;Rīga;RĪGA;Rīga;2;H;4
2023;Motorlaiva;HUNTER;2021;2;2;2,90;1,50;400;Lietots;Rīga;RĪGA;Rīga;2;H;4
2023;Motorlaiva;HUNTER;2021;2;3;2,95;1,52;440;Lietots;Rīga;RĪGA;Rīga;1;H;2
2023;Motorlaiva;HUNTER;2021;2;3;3,35;1,65;500;Lietots;Rīga;RĪGA;Rīga;1;H;2
2023;Motorlaiva;HUNTER;2021;2;4;3,35;1,65;500;Lietots;Rīga;RĪGA;Rīga;1;H;2
2023;Motorlaiva;HUNTER;2021;2;4;3,45;1,54;450;Lietots;Rīga;RĪGA;Rīga;1;H;2
2023;Motorlaiva;HUNTER;2021;2;4;3,65;1,54;587;Lietots;Rīga;RĪGA;Rīga;2;H;4
2023;Motorlaiva;HUNTER;2021;2;4;3,90;1,90;750;Lietots;Rīga;RĪGA;Rīga;1;H;2
2023;Motorlaiva;HUNTER;2021;2;5;3,85;1,75;485;Lietots;Rīga;RĪGA;Rīga;1;H;2
2023;Motorlaiva;HUNTER;2021;2;5;3,85;1,75;750;Lietots;Rīga;RĪGA;Rīga;1;H;2
2023;Motorlaiva;HUNTER;2021;2;6;4,20;2,00;950;Lietots;Rīga;RĪGA;Rīga;2;H;4
2023;Motorlaiva;HYDRO-FORCE;2018;5;4;2,80;1,52;480;Lietots;Talsu novads;TALSI;Kurzeme;1;H;5
2023;Motorlaiva;HYDRO-FORCE;2020;3;4;3,30;1,62;640;Lietots;Rīga;RĪGA;Rīga;1;H;3
2023;Motorlaiva;IBIS;1977;46;4;4,40;1,65;400;Lietots;Cēsu novads;CĒSIS;Vidzeme;1;I;46
2023;Motorlaiva;IRON;2023;0;7;7,12;2,44;880;Jauns;Rīga;RĪGA;Rīga;1;I;0
2023;Motorlaiva;JODA;1986;37;6;5,70;2,35;480;Lietots;Kuldīgas novads;Kuldīgas novads;Kurzeme;1;J;37
2023;Motorlaiva;JOFA;1981;42;7;5,67;2,30;650;Lietots;Jelgava;JELGAVA;Zemgale;1;J;42
2023;Motorlaiva;JOFA;1986;37;5;4,70;1,70;500;Lietots;Liepāja;LIEPĀJA;Kurzeme;1;J;37
2023;Motorlaiva;JOFA;1986;37;6;4,85;1,90;700;Lietots;Jūrmala;JŪRMALA;Rīga;1;J;37
2023;Motorlaiva;JOFA;1989;34;5;4,85;1,90;700;Lietots;Ropažu novads;Ropažu novads;Rīga;1;J;34
2023;Motorlaiva;KAZANKA;1970;53;4;4,63;1,27;400;Lietots;Bauskas novads;BAUSKA;Zemgale;1;K;53
2023;Motorlaiva;KMV;1986;37;6;4,75;1,86;600;Lietots;Jūrmala;JŪRMALA;Rīga;1;K;37
2023;Motorlaiva;KMV;1994;29;7;5,30;1,95;715;Lietots;Ķekavas novads;Ķekavas novads;Rīga;1;K;29
2023;Motorlaiva;KOLIBRI;2017;6;2;2,80;1,48;351;Lietots;Balvu novads;Balvu novads;Latgale;1;K;6
2023;Motorlaiva;KOLIBRI;2021;2;4;3,30;1,60;470;Lietots;Liepāja;LIEPĀJA;Kurzeme;1;K;2
2023;Motorlaiva;KOLIBRI;2022;1;2;2,60;1,40;270;Lietots;Rīga;RĪGA;Rīga;1;K;1
2023;Motorlaiva;KOLIBRI;2022;1;3;3,00;1,60;410;Lietots;Bauskas novads;Bauskas novads;Zemgale;1;K;1
2023;Motorlaiva;KOLIBRI;2022;1;3;3,05;1,60;400;Lietots;Ventspils;VENTSPILS;Kurzeme;1;K;1
2023;Motorlaiva;KOLIBRI;2022;1;5;3,60;1,60;650;Lietots;Daugavpils;DAUGAVPILS;Latgale;1;K;1
2023;Motorlaiva;KOLIBRI;2022;1;5;3,60;1,70;690;Lietots;Ogres novads;Ogres novads;Vidzeme;1;K;1
2023;Motorlaiva;KOLIBRI;2022;1;6;4,58;1,90;890;Lietots;Mārupes novads;Mārupes novads;Rīga;1;K;1
2023;Motorlaiva;KOLIBRI;2023;0;2;2,70;1,70;450;Jauns;Daugavpils;DAUGAVPILS;Latgale;1;K;0
2023;Motorlaiva;KOLIBRI;2023;0;2;2,80;1,44;350;Jauns;Jelgavas novads;Jelgavas novads;Zemgale;1;K;0
2023;Motorlaiva;KOLIBRI;2023;0;3;3,00;1,60;410;Jauns;Daugavpils;DAUGAVPILS;Latgale;1;K;0
2023;Motorlaiva;KOLIBRI;2023;0;3;3,00;1,60;410;Jauns;Dienvidkurzemes novads;Dienvidkurzemes novads;Kurzeme;1;K;0
2023;Motorlaiva;KOLIBRI;2023;0;3;3,00;1,60;410;Jauns;Mārupes novads;Mārupes novads;Rīga;1;K;0
2023;Motorlaiva;KOLIBRI;2023;0;3;3,00;1,60;410;Jauns;Rīga;RĪGA;Rīga;1;K;0
2023;Motorlaiva;KOLIBRI;2023;0;3;3,00;1,60;410;Jauns;Tukuma novads;Tukuma novads;Kurzeme;1;K;0
2023;Motorlaiva;KOLIBRI;2023;0;3;3,05;1,60;400;Jauns;Valmiera;VALMIERA;Vidzeme;1;K;0
2023;Motorlaiva;KOLIBRI;2023;0;4;3,30;1,60;470;Jauns;Daugavpils;DAUGAVPILS;Latgale;1;K;0
2023;Motorlaiva;KOLIBRI;2023;0;4;3,30;1,60;470;Jauns;Ķekavas novads;Ķekavas novads;Rīga;1;K;0
2023;Motorlaiva;KOLIBRI;2023;0;4;3,30;1,60;480;Jauns;Aizkraukles novads;Aizkraukles novads;Zemgale;1;K;0
2023;Motorlaiva;KOLIBRI;2023;0;4;3,30;1,60;480;Jauns;Jūrmala;JŪRMALA;Rīga;1;K;0
2023;Motorlaiva;KOLIBRI;2023;0;4;3,30;1,60;480;Jauns;Liepāja;LIEPĀJA;Kurzeme;1;K;0
2023;Motorlaiva;KOLIBRI;2023;0;4;3,30;1,60;480;Jauns;Preiļu novads;Preiļu novads;Latgale;1;K;0
2023;Motorlaiva;KOLIBRI;2023;0;4;3,30;1,60;480;Jauns;Tukuma novads;Tukuma novads;Kurzeme;1;K;0
2023;Motorlaiva;KOLIBRI;2023;0;4;3,30;1,60;480;Jauns;Tukuma novads;TUKUMS;Kurzeme;2;K;0
2023;Motorlaiva;KOLIBRI;2023;0;4;3,30;1,60;480;Jauns;Ķekavas novads;Ķekavas novads;Rīga;1;K;0
2023;Motorlaiva;KOLIBRI;2023;0;4;3,30;1,70;550;Jauns;Ropažu novads;Ropažu novads;Rīga;1;K;0
2023;Motorlaiva;KOLIBRI;2023;0;4;3,30;1,70;550;Jauns;Ventspils;VENTSPILS;Kurzeme;1;K;0
2023;Motorlaiva;KOLIBRI;2023;0;5;3,60;1,60;650;Jauns;Daugavpils;DAUGAVPILS;Latgale;1;K;0
2023;Motorlaiva;KOLIBRI;2023;0;5;3,60;1,70;690;Jauns;Bauskas novads;Bauskas novads;Zemgale;1;K;0
2023;Motorlaiva;KOLIBRI;2023;0;5;3,60;1,70;690;Jauns;Rīga;RĪGA;Rīga;2;K;0
2023;Motorlaiva;KOLIBRI;2023;0;6;3,90;1,70;760;Jauns;Liepāja;LIEPĀJA;Kurzeme;1;K;0
2023;Motorlaiva;KOLIBRI;2023;0;6;4,08;1,90;750;Jauns;Jelgava;JELGAVA;Zemgale;1;K;0
2023;Motorlaiva;KOLIBRI;2023;0;6;4,08;1,90;750;Jauns;Valmiera;VALMIERA;Vidzeme;1;K;0
2023;Motorlaiva;KOLIBRI;2023;0;6;4,58;1,90;890;Jauns;Balvu novads;Balvu novads;Latgale;1;K;0
2023;Motorlaiva;KOLIBRI;2023;0;6;4,58;1,90;890;Jauns;Daugavpils;DAUGAVPILS;Latgale;1;K;0
2023;Motorlaiva;KONTRA;2022;1;6;3,50;1,60;600;Lietots;Kuldīgas novads;Kuldīgas novads;Kurzeme;1;K;1
